,C50,KD1,KD2,cod,gamma,k_dissD,muD
175,1.0100292457334545e-08,1e-08,6.13590727341317e-05,0.9963822267949366,0.8868996208762348,10.0,0.0001629750834620645
176,1.010128278533995e-08,1e-08,6.892612104349695e-05,0.9963465857537451,0.8867641080446145,10.0,0.00014508287784959403
177,1.0102174853587135e-08,1e-08,7.74263682681127e-05,0.9963142065587544,0.8866412224396075,10.0,0.0001291549665014884
178,1.0102905489368852e-08,1e-08,8.697490026177834e-05,0.9962848223611883,0.8865247816587993,10.0,0.00011497569953977356
179,1.0103648669919813e-08,1e-08,9.770099572992247e-05,0.9962579398974709,0.8864287110387984,10.0,0.00010235310218990269
180,1.0104288458413243e-08,1e-08,0.00010974987654930568,0.9962336639849876,0.8863410775500159,10.0,9.111627561154887e-05
181,1.0104824301183006e-08,1e-08,0.0001232846739442066,0.9962117197363203,0.886261653802192,10.0,8.111308307896872e-05
182,1.010535234988285e-08,1e-08,0.00013848863713938718,0.9961918901368493,0.8861925028752256,10.0,7.220809018385471e-05
183,1.0105836024115839e-08,1e-08,0.00015556761439304722,0.9961739930375478,0.886129477253566,10.0,6.428073117284319e-05
184,1.0106194123790764e-08,1e-08,0.0001747528400007683,0.9961578632316367,0.8860721278217856,10.0,5.72236765935022e-05
185,1.0106582340271766e-08,1e-08,0.00019630406500402726,0.9961434152880209,0.8860197215675845,10.0,5.094138014816375e-05
186,1.0106877174686493e-08,1e-08,0.00022051307399030456,0.9961304179980395,0.8859744303469258,10.0,4.534878508128582e-05
187,1.010715767768036e-08,1e-08,0.0002477076355991709,0.9961187090928447,0.8859325651073334,10.0,4.037017258596558e-05
188,1.0107465421749628e-08,1e-08,0.0002782559402207126,0.9961081977317972,0.8858990493747414,10.0,3.5938136638046256e-05
189,1.0107652566256866e-08,1e-08,0.00031257158496882353,0.9960988688429087,0.8858652052852831,10.0,3.199267137797385e-05
190,1.0107847627871926e-08,1e-08,0.00035111917342151277,0.9960904203365465,0.8858377280719957,10.0,2.8480358684358048e-05
191,1.010801088824711e-08,1e-08,0.00039442060594376563,0.9960829098919332,0.8858122504581787,10.0,2.5353644939701114e-05
192,1.0108223976606588e-08,1e-08,0.00044306214575838776,0.9960761291364919,0.8857934543629546,10.0,2.2570197196339216e-05
193,1.0108330300192283e-08,1e-08,0.0004977023564332114,0.9960701302527285,0.8857692941053723,10.0,2.0092330025650458e-05
194,1.0108432675828078e-08,1e-08,0.0005590810182512223,0.9960647849678881,0.8857484885489482,10.0,1.7886495290574353e-05
195,1.0108557352163794e-08,1e-08,0.0006280291441834246,0.9960598038220044,0.8857423679651333,10.0,1.5922827933410938e-05
196,1.0108665438057308e-08,1e-08,0.0007054802310718645,0.9960557225117797,0.8857191884332161,10.0,1.4174741629268048e-05
197,1.0108767773765213e-08,1e-08,0.000792482898353917,0.9960516808914951,0.8857185977583788,10.0,1.261856883066021e-05
198,1.0108832843720202e-08,1e-08,0.0008902150854450394,0.9960483608680694,0.8856980881931971,10.0,1.1233240329780264e-05
199,1.0108897673828518e-08,1e-08,0.001,0.9960453995884659,0.8856845682507876,10.0,1e-05
200,5.342453834353523e-09,1e-08,1e-08,0.9907008202754914,0.8238768908462137,60.0,1.0
201,5.6575850299892836e-09,1e-08,1.1233240329780275e-08,0.9909488568563378,0.8236762133061757,60.0,0.8902150854450386
