,C50,KD1,KD2,cod,gamma,k_dissD,muD
57,9.92116891769425e-09,1e-08,7.564633275546291e-06,0.9999913357185956,0.9982635562965384,1.0,0.0013219411484660288
58,9.925424915281961e-09,1e-08,8.497534359086439e-06,0.9999905028055673,0.9979326737373327,1.0,0.001176811952434999
59,9.929228972116818e-09,1e-08,9.545484566618338e-06,0.999989618496281,0.9976345158609867,1.0,0.001047615752789665
60,9.93262730717701e-09,1e-08,1.0722672220103232e-05,0.9999886975445565,0.9973662623165411,1.0,0.0009326033468832199
61,9.93566195253596e-09,1e-08,1.2045035402587824e-05,0.9999877588303137,0.997125409288665,1.0,0.0008302175681319744
62,9.938370256753299e-09,1e-08,1.3530477745798062e-05,0.9999868148558433,0.9969088325843378,1.0,0.0007390722033525783
63,9.940789783862143e-09,1e-08,1.5199110829529332e-05,0.9999858753784147,0.9967141574224972,1.0,0.0006579332246575682
64,9.942946945566185e-09,1e-08,1.7073526474706906e-05,0.9999849547952642,0.9965399748386918,1.0,0.0005857020818056666
65,9.94487307047526e-09,1e-08,1.917910261672489e-05,0.99998405397194,0.9963832976596122,1.0,0.0005214008287999684
66,9.94659031665941e-09,1e-08,2.1544346900318847e-05,0.9999831844392216,0.9962431433603701,1.0,0.0004641588833612777
67,9.948122162301358e-09,1e-08,2.4201282647943808e-05,0.9999823519656228,0.9961174986604124,1.0,0.0004132012400115339
68,9.949487731779882e-09,1e-08,2.7185882427329403e-05,0.9999815581216482,0.9960049847965865,1.0,0.0003678379771828634
69,9.950704544317612e-09,1e-08,3.0538555088334155e-05,0.9999808080106365,0.9959042021076433,1.0,0.00032745491628777284
70,9.95179104433693e-09,1e-08,3.4304692863149194e-05,0.9999801027577284,0.9958141168097249,1.0,0.0002915053062825176
71,9.95275840768247e-09,1e-08,3.8535285937105275e-05,0.9999794421243645,0.9957335089657516,1.0,0.00025950242113997375
72,9.95362052471898e-09,1e-08,4.328761281083057e-05,0.9999788290464692,0.9956615888991568,1.0,0.00023101297000831605
